Full of life & exciting [Latitude],Full of life & exciting [Longitude],Full of life & exciting [# times visited],Full of life & exciting [Duration],Chaotic & restless [Latitude],Chaotic & restless [Longitude],Chaotic & restless [# times visited],Chaotic & restless [Duration],Calm & tranquil [Latitude],Calm & tranquil [Longitude],Calm & tranquil [# times visited],Calm & tranquil [Duration],Boring & lifeless [Latitude],Boring & lifeless [Longitude],Boring & lifeless [# times visited],Boring & lifeless [Duration]
1.3726084921968655,103.84683796684568,4,45.0,1.392327715631895,103.8961369685394,4,15,1.3748367,103.8455383,4,90,1.3729037060508062,103.84767817116392,4,40
1.4070164725766958,103.9018983535034,1,90.0,1.3922150961109123,103.89503189842527,1,30,1.385179046824315,103.87915322105712,4,180,1.37779975317647,103.89889427940672,1,15
1.3926441228281483,103.89498898308103,4,60.0,1.3522294665687484,103.87215801994628,2,60,1.415554035485821,103.90434452812498,3,120,1.3836774482311829,103.87872406761473,1,30
1.3920064,103.89505,4,50.0,1.3912096,103.8989674,2,30,1.3993143,103.8848743,1,70,1.4024854,103.8924562,1,30
1.3606399035525834,103.90704156961668,1,40.0,1.3784065666092753,103.9146019968506,1,10,1.4100625413303352,103.91910740654296,1,60,1.362161581645451,103.89468857567137,1,5
1.3736810677045228,103.93249699394528,4,120.0,1.405257473314881,103.90262791435543,4,60,1.4077458133448302,103.95807453911132,4,360,1.3968485805213735,103.87747952263182,2,5
1.3698197936261771,103.8484258345825,4,60.0,1.3613893236218593,103.88645419399565,4,90,1.4085180562626447,103.92288395683592,4,90,1.3598019035744726,103.89556834022824,1,20
1.4065445460754509,103.90194126884764,2,120.0,1.3637704517328209,103.86597821037596,2,60,1.3620114203824534,103.84700962822264,4,120,1.3733163920859175,103.86151501457518,1,20
1.3712784978991628,103.89194199364012,2,30.0,1.405943912208835,103.90082546989744,1,15,1.4098909319289448,103.92168232719725,1,30,1.3622902912928951,103.8652271918518,1,5
1.4111377,103.9044621,4,120.0,1.3706446260788747,103.88855393244468,4,120,1.384864003563073,103.89298667206003,3,35,1.387729176731279,103.89899227760635,1,1
1.3336729092314863,103.74236780722046,1,30.0,1.339400548991459,103.7058683069458,4,30,1.3388428018868983,103.7283988626709,4,60,1.337684403648961,103.68059116918946,3,10
1.3344666278977837,103.74143439848328,4,120.0,1.3384352173840814,103.70447355825806,2,120,1.3192357657255087,103.70664078314208,1,120,1.333951783386641,103.67554861624146,1,60
1.3780719,103.7783159,4,90.0,1.3397443,103.7067297,3,70,1.4479987,103.7245442,2,90,1.3326904,103.6789432,2,45
1.333140637027399,103.74262878650816,4,60.0,1.3498657,103.7181654,4,30,1.4197913,103.72028,4,120,1.381574439296946,103.69702774603272,4,10
1.3483099,103.6831347,4,360.0,1.3345013,103.7426077,4,240,1.3352778,103.7311111,1,600,1.2811547160564096,103.63410718876952,2,15
1.2913603,103.7666534,3,120.0,1.3332111,103.7422572,3,30,1.3206924,103.7397778,2,120,1.3210266,103.6490755,1,30
1.3328572,103.7435522,4,180.0,1.3358972,103.7425966,4,30,1.3358997,103.7261741,4,180,1.3177367,103.7077834,1,60
1.3332009682815031,103.74208885748293,1,60.0,1.3376200481756295,103.69685608465576,1,720,1.333007901503175,103.67913204748535,1,120,1.3458789868144458,103.63922077734377,1,45
1.3470588329122486,103.6808325680008,4,30.0,1.3385424764703515,103.70573956091307,4,240,1.3522823264927626,103.69316536505129,3,180,1.346326792105166,103.6795343788376,4,15
1.3149882691791572,103.76419025976564,3,30.0,1.3376415000000057,103.7036367090454,2,30,1.38329055341842,103.70668369848632,1,30,1.3209948278297152,103.68179279882813,1,30
1.350169333521156,103.71824938375856,4,90.0,1.3330508052330057,103.74215323049928,4,5,1.3359253534272175,103.72745472509766,4,60,1.3508128848746843,103.73760420401,1,10
1.33331,103.7401992,3,90.0,1.3854239,103.7442785,2,20,1.3444365,103.6339522,1,60,1.423219763487743,103.76224514214417,1,5
1.3332009682815031,103.7430437238922,4,60.0,1.379686712331551,103.76060682852172,1,30,1.3388857055148369,103.73050171453858,2,30,1.33284701250966,103.67900330145264,1,30
1.3397443,103.7067297,2,60.0,1.3332111,103.7422572,4,120,1.3358997,103.7261741,1,30,1.2949472,103.6304833,1,5
1.3348154,103.7468395,2,120.0,1.3332111,103.7422572,1,240,1.3329173,103.7395003,1,120,1.3854239,103.7442785,2,120
1.333296907451828,103.74240740370485,3,120.0,1.3447578423490416,103.72086123068848,2,60,1.3176079880123637,103.70838421481936,1,30,1.379914805798535,103.68932340740967,1,120
1.3328572,103.7435522,4,120.0,1.3328572,103.7435522,4,10,1.3428182506727109,103.68487277144165,2,5,1.3418889576028694,103.69743544180298,1,15
1.3332111,103.7422572,4,330.0,1.3153159744939331,103.76450544920657,4,180,1.3557636,103.7541002,4,180,1.3402502,103.6367189,1,60
1.3338230722420334,103.74226051885988,4,180.0,1.339636518882094,103.70674807150267,4,120,1.4459707586200428,103.72947174627686,4,300,1.3009157038534307,103.62995106298828,4,480
1.3367679,103.6941672,2,60.0,1.3135577,103.7654405,1,60,1.3418479,103.7281926,1,120,1.3402502,103.6367189,1,60
1.3166258882391368,103.76505873899256,4,210.0,1.3326293301539365,103.74243400294,4,90,1.3486279059243576,103.76433887248784,4,210,1.3556114606225629,103.73177391215796,1,30
1.318763822022463,103.70784241278076,4,120.0,1.3232258316337016,103.66376835424803,4,5,1.4471291036435985,103.729857984375,4,90,1.3750960973282316,103.68672806341552,3,30
1.3459218903189405,103.71153313238526,1,30.0,1.3464599719249408,103.71409374814309,1,30,1.352099987070232,103.69385201055908,1,30,1.3376415000000057,103.69887310583496,1,30
1.347119328637288,103.68003406637877,4,360.0,1.3161811,103.7649377,4,15,1.2913603,103.7666534,4,30,1.312644197217511,103.76576113816758,4,10
1.445935135091548,103.72998523148767,2,180.0,1.3331392945007392,103.74167064078708,4,90,1.348033546246184,103.76223641980091,2,90,1.3415798195716175,103.73152201152467,2,45
1.3332111,103.7422572,4,180.0,1.3483673888252126,103.68325192053224,3,180,1.4479987,103.7245442,1,300,1.3920246,103.7433749,1,30
1.3336729092314863,103.74276477415468,4,60.0,1.333115160826333,103.74374109823609,4,60,1.2954239497042406,103.76238781530762,2,60,1.2823809859866255,103.6306377084961,2,15
1.3334475557119057,103.74296512102448,4,90.0,1.339323,103.70546,4,60,1.4479987,103.7245442,1,120,1.332690399999998,103.67894320000002,3,120
1.2970221372004918,103.76266676504515,4,90.0,1.351595872124914,103.71196228582764,4,5,1.368521205796056,103.69653421957398,4,30,1.2861565876121464,103.71269184667968,2,60
1.3332111,103.7422572,3,60.0,1.3839803,103.7469611,2,30,1.3333259,103.6811384,4,60,1.3326904,103.6789432,3,60
1.3424038004479355,103.69282204229737,1,10.0,1.3600371021714623,103.6991305979004,1,10,1.341331211065096,103.70290714819336,1,10,1.348624809577762,103.68196446020508,1,10
1.3142556,103.7093099,1,180.0,1.3328572,103.7435522,1,180,1.3590288,103.7636796,1,30,1.2949472,103.6304833,1,0
1.3499119129320492,103.68342358190918,4,120.0,1.3387784464435917,103.7059755953064,4,120,1.4413802743841733,103.7356944711914,4,180,1.273800052514123,103.62960774023438,1,30
1.3356250276536854,103.72775513250733,1,180.0,1.315417309562944,103.76509148199465,1,30,1.3177448523584825,103.70778340418244,1,45,1.3329220940412878,103.67904621679688,1,10
1.3340804945245186,103.74290424902344,4,180.0,1.314516324671876,103.76509148199465,2,60,1.337384078090574,103.72698265631104,1,120,1.3325359604257407,103.67878872473143,2,180
1.333243872007975,103.74144512731934,1,60.0,1.3238114801766732,103.68934886271698,1,5,1.341009434158564,103.72455793936156,1,60,1.3412025003075492,103.6366887720337,1,5
1.3336294670697648,103.74254368941038,4,30.0,1.2851839988576708,103.77695041136168,4,60,1.297045132536999,103.76066670947876,4,60,1.2387191247064424,103.61501492963866,4,120
1.3328572,103.7435522,4,120.0,1.3339956447575048,103.63463932006836,4,10,1.3459462,103.6890087,4,20,1.3418556,103.6974318,1,20
1.3396150670747913,103.70659786779784,4,60.0,1.3326861235056493,103.67881018240357,1,30,1.3442486530855529,103.68376690466307,2,120,1.333286775733709,103.68159967977904,1,60
1.3338820648508358,103.7429310711136,4,120.0,1.3472518985829929,103.63887745458985,3,60,1.4411228637789677,103.72281986791992,4,120,1.4001084058855662,103.69003254492188,4,90
1.314006839024099,103.76455504019164,4,60.0,1.349477515626116,103.7491108806839,2,30,1.3380598105452288,103.7278409631958,4,90,1.3305516617247923,103.74478179533386,1,15
1.3345013,103.7426077,4,120.0,1.3332111,103.7422572,4,20,1.3381428,103.7078091,4,120,1.3175625103746256,103.68419605810548,4,10
1.3187065,103.7064417,4,90.0,1.3332111,103.7422572,4,30,1.4096528,103.7009111,4,60,1.422643718024449,103.76193413939616,1,60
1.3399266393715703,103.7073519700041,2,60.0,1.3334363435836991,103.74237521473889,3,10,1.3322734593710612,103.67913298959044,1,30,1.3265406105670765,103.6807019374726,4,30
1.3148595570496462,103.76442092974092,1,30.0,1.3334369387678429,103.74232489187622,1,30,1.4287671206074837,103.72281986791992,1,120,1.3404945910200852,103.6370320947876,4,30
1.347423512499626,103.69363743383788,4,60.0,1.3302620612402944,103.7247081430664,4,60,1.3423179933146123,103.69007546026612,4,60,1.341288307480057,103.69526821691896,4,60
1.3153315014920697,103.76487690527344,1,60.0,1.315224241399345,103.76500565130615,1,60,1.3341233982356602,103.72779804785156,1,120,1.3244271405434118,103.67943245489502,1,10
1.3341233982356602,103.7428613336792,4,60.0,1.3332111,103.7422572,4,60,1.3358997,103.7261741,4,60,1.3291465627602728,103.67835957128906,3,30
1.3349385686050144,103.74273258764649,4,60.0,1.3152885974555315,103.76500565130615,4,40,1.318420590182219,103.70681244451904,4,120,1.3211235396421377,103.74058682043456,1,30
1.3394005489914722,103.7057610185852,4,90.0,1.3290607551640132,103.7159534128418,4,40,1.3357108350212883,103.72681099493408,1,120,1.3321498267496483,103.6807628305664,1,30
1.3328303,103.7432656,4,60.0,1.3360326126231534,103.82169682104492,4,30,1.3138397,103.8159136,4,120,1.2955955672018094,103.63201099951172,1,5
1.3331795164180191,103.74223906118776,1,240.0,1.3331682520433368,103.7422754685089,1,15,1.317777030354268,103.70778876860048,1,30,1.3264221701244283,103.7429686220398,1,1
1.3328572,103.7435522,1,480.0,1.3590288,103.7636796,1,60,1.379829,103.689023,1,60,1.2949472,103.6304833,1,60
1.3434334858127868,103.63514381964112,4,170.0,1.325885872007939,103.67883164007569,4,20,1.3361827754895832,103.73011547644045,4,110,1.332750479108531,103.63947826940918,2,10
1.3402157176082137,103.7101169260254,4,30.0,1.3360111607843377,103.68956047613526,2,10,1.347595126404224,103.68093449194336,4,30,1.3360540644617651,103.68402439672852,2,10
1.3133579150485326,103.76455504019164,2,30.0,1.2854540258004663,103.77892095167542,1,20,1.3354534129096118,103.7304158838501,3,120,1.306557610706759,103.73498636801148,1,20
1.3339303315296709,103.74314028341676,4,80.0,1.339486356227044,103.7055249841919,4,40,1.3191070538153669,103.74299007971192,4,40,1.2877011503044544,103.6346717508545,1,15
1.2966426,103.7763939,4,60.0,1.3187065,103.7064417,4,120,1.3331687,103.7356443,4,120,1.301426431079772,103.77308941849364,1,30
1.3333082275962642,103.74363380987548,1,60.0,1.3348527612105037,103.74616581518556,1,60,1.339100223643383,103.73067337591552,1,60,1.3248132754264352,103.64673096258544,1,30
1.3463080218251815,103.71380764562988,1,60.0,1.4466571853720132,103.76861054022216,1,60,1.33644019752499,103.726253095459,1,120,1.3541164458043506,103.69183498937988,1,30
1.334683,103.7215616,2,60.0,1.3345619,103.7181976,1,45,1.3371422,103.7183588,1,60,1.3360261,103.7137755,1,30
1.3472999681586306,103.68120793571208,4,360.0,1.334484300293204,103.68100965396728,1,240,1.3542949255864356,103.6883435499069,4,1200,1.3796438094285757,103.69209248144531,1,60
1.3108265736332565,103.7953253420105,4,120.0,1.338521024653469,103.70582539160156,4,30,1.3357537387039704,103.729857984375,4,120,1.30838103797107,103.68874508459471,4,120
1.333286775733709,103.74236780722046,4,60.0,1.3101186556606643,103.71026712973024,1,20,1.3176054143720173,103.70582539160156,4,60,1.3915493352408528,103.69872290213011,4,20
1.3341877538009732,103.74187428076172,4,240.0,1.3420820236824804,103.69204956610108,4,60,1.2974833589077894,103.76556355078124,2,180,1.3274733140955646,103.69337994177246,1,30
1.3328303,103.7432656,4,120.0,1.333044103637758,103.74248931163936,4,10,1.3331687,103.7356443,1,10,1.374109328463329,103.71732670385742,1,10
1.3491718292411978,103.68949538574586,4,240.0,1.3480662,103.7053364,1,1,1.3489419888221514,103.68768651030538,4,60,1.3800467887405463,103.68919148118354,1,20
